013500004247	0000147593	8	8	20140712	08:00	20140712	16:00	20140714	13:52	20140714	13:55
013500004247	0000147595	8	8	20140712	08:00	20140712	16:00	20140714	14:00	20140714	14:02
013500004247	0000147402	8	8	20140711	08:00	20140711	16:00	20140714	14:07	20140714	14:10
013500004247	0000147445	8	8	20140711	08:00	20140711	16:00	20140714	14:15	20140714	14:25
013500004247	0000147573	8	8	20140712	08:00	20140712	16:00	20140714	14:30	20140714	14:32
013500004247	0000147590	8	8	20140712	08:00	20140712	16:00	20140714	14:37	20140714	14:40
013500004247	0000147380	8	8	20140711	08:00	20140711	16:00	20140714	14:45	20140714	14:50
013500004247	0000147449	8	8	20140711	08:00	20140711	16:00	20140714	14:55	20140714	15:02
013500004247	0000147448	8	8	20140711	08:00	20140711	16:00	20140714	15:07	20140714	19:17
013500004247	0000147596	8	8	20140712	08:00	20140712	16:00	20140714	19:22	20140714	19:27
013500004247	0000147594	8	8	20140712	08:00	20140712	16:00	20140714	19:32	20140714	19:37
013500004247	0000147592	8	8	20140712	08:00	20140712	16:00	20140714	19:42	20140714	19:47
013500004247	0000147392	8	8	20140711	08:00	20140711	16:00	20140714	19:52	20140714	19:55
013500004247	0000147354	8	8	20140711	08:00	20140711	16:00	20140714	20:00	20140714	20:10
013500004247	0000147463	8	8	20140711	08:00	20140711	16:00	20140714	20:15	20140714	20:17
013500004247	0000147373	8	8	20140711	08:00	20140711	16:00	20140714	20:22	20140714	20:50
013500004247	0000147462	8	8	20140711	08:00	20140711	16:00	20140714	20:55	20140714	20:57
013500004247	0000147460	8	8	20140711	08:00	20140711	16:00	20140714	21:02	20140714	21:05
013500004247	0000147349	8	8	20140711	08:00	20140711	16:00	20140714	21:10	20140714	21:12
013500004247	0000147350	8	8	20140711	08:00	20140711	16:00	20140714	21:17	20140714	22:07
013500004247	0000147517	8	8	20140711	08:00	20140711	16:00	20140714	22:12	20140714	22:30
013500004247	0000147439	8	8	20140711	08:00	20140711	16:00	20140714	22:35	20140714	22:37
013500004247	0000147433	8	8	20140711	08:00	20140711	16:00	20140714	22:42	20140714	22:45
013500004247	0000147219	8	8	20140710	08:00	20140710	16:00	20140714	22:50	20140714	22:57
013500004247	0000147435	8	8	20140711	08:00	20140711	16:00	20140714	23:02	20140714	23:05
013500004247	0000147222	8	8	20140710	08:00	20140710	16:00	20140714	23:10	20140714	23:25
013500004247	0000147518	8	8	20140711	08:00	20140711	16:00	20140714	23:30	20140714	23:32
013500004247	0000147384	8	8	20140711	08:00	20140711	16:00	20140714	23:37	20140714	23:42
013500004247	0000147558	8	8	20140712	08:00	20140712	16:00	20140714	23:47	20140715	00:30
013500004248	0000147488	8	8	20140711	08:00	20140711	16:00	20140714	07:00	20140714	07:02
013500004248	0000147497	8	8	20140711	08:00	20140711	16:00	20140714	07:07	20140714	07:12
013500004248	0000147387	8	8	20140711	08:00	20140711	16:00	20140714	07:17	20140714	07:25
013500004248	0000147538	8	8	20140712	08:00	20140712	16:00	20140714	07:30	20140714	07:32
013500004248	0000147500	8	8	20140711	08:00	20140711	16:00	20140714	07:37	20140714	07:42
013500004248	0000147498	8	8	20140711	08:00	20140711	16:00	20140714	07:47	20140714	07:52
013500004248	0000147582	8	8	20140712	08:00	20140712	16:00	20140714	07:57	20140714	08:02
013500004248	0000147575	8	8	20140712	08:00	20140712	16:00	20140714	08:07	20140714	08:12
013500004248	0000147547	8	8	20140712	08:00	20140712	16:00	20140714	08:17	20140714	08:22
013500004248	0000147549	8	8	20140712	08:00	20140712	16:00	20140714	08:27	20140714	08:32
013500004248	0000147550	8	8	20140712	08:00	20140712	16:00	20140714	08:37	20140714	08:42
013500004248	0000147552	8	8	20140712	08:00	20140712	16:00	20140714	08:47	20140714	08:52
013500004248	0000147544	8	8	20140712	08:00	20140712	16:00	20140714	08:57	20140714	09:07
013500004248	0000147536	8	8	20140712	08:00	20140712	16:00	20140714	09:12	20140714	09:15
013500004248	0000147563	8	8	20140712	08:00	20140712	16:00	20140714	09:20	20140714	09:22
013500004248	0000147557	8	8	20140712	08:00	20140712	16:00	20140714	09:27	20140714	09:32
